AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1574157153
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.526
Fish length - width - heigth, cm: 36.5;4.6;7.5;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.474
Salinity: 0.5
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-19 13:18:05;3.667222222222222;1574170354;191.90654989437473;100.94284524444112;-0.008246537202096008;88.52580250567263;0.9717363765876217;0.0;0.005776598907477727;870;84.94259952885747;85.325;80.655;88.453;7.798000000000002;10.803126912819913;59.83650190114068;3.667222222222222;220.03333333333333;13202;0.15280092592592592;0.526;100.94284524444112;16.36941504530492;18.2958309237922;0.5012556417477315;-0.45166015625;17.763981802957627;
2019-11-19 13:38:05;4.000555555555556;1574171554;184.95983355048838;97.2888724475569;-0.007948025479625892;88.48152383329264;0.970438806707891;0.0;0.005907711456579607;870;85.0298433451119;85.362;80.845;88.376;7.531000000000006;10.803126912819913;59.83650190114068;4.000555555555556;240.03333333333333;14402;0.16668981481481482;0.526;97.2888724475569;16.36941504530492;18.2958309237922;0.5012556417477315;-0.45166015625;17.120953501990176;
2019-11-19 13:58:05;4.333888888888889;1574172754;183.74858595203904;96.65175621077253;-0.007895976196331186;88.52162412592806;0.9693348989997318;0.0;0.00601345788277123;870;85.09797529411765;85.381;80.672;88.281;7.609000000000009;10.803126912819913;59.83650190114068;4.333888888888889;260.03333333333336;15602;0.1805787037037037;0.526;96.65175621077253;16.36941504530492;18.2958309237922;0.5012556417477315;-0.45166015625;17.00883340859277;
2019-11-19 14:18:05;4.667222222222223;1574173954;252.42381026462195;132.77492419919116;-0.010847062506140375;89.03150324464795;0.9807100618468451;0.0;0.0047722557779666845;870;84.31114016489988;84.685;79.096;88.586;9.489999999999995;10.803126912819913;59.83650190114068;4.667222222222223;280.03333333333336;16802;0.19446759259259258;0.526;132.77492419919116;25.95293850686118;29.00718037773128;0.7947172706227749;-0.65185546875;23.365809945736572;
2019-11-19 14:38:05;5.000555555555556;1574175155;338.7514436138367;178.18325934087812;-0.014556701600663389;87.85269671146484;0.9891428672942572;0.0;0.003576051198461767;870;81.52571445358402;81.735;74.925;87.071;12.146;10.803126912819913;59.83650190114068;5.000555555555556;300.03333333333336;18002;0.20835648148148148;0.526;178.18325934087812;35.887078680425596;40.11040847022911;1.0989153005542223;-0.859375;31.356795708087567;
2019-11-19 14:58:05;5.333888888888889;1574176354;266.4033931879836;140.12818481687938;-0.011447787967104267;85.0795393448785;0.9919457391972424;0.0;0.0030764372703195276;870;80.11095779601406;80.052;74.797;85.142;10.344999999999999;10.803126912819913;59.83650190114068;5.333888888888889;320.03333333333336;19202;0.22224537037037037;0.526;140.12818481687938;25.95293850686118;29.00718037773128;0.7947172706227749;-0.65185546875;24.659841112469632;
2019-11-19 15:18:05;5.667222222222223;1574177554;220.29158965319868;115.87337615758251;-0.009466288620080194;85.64808955241062;0.9706950297873096;0.0;0.005875120750350744;870;81.52700587544065;81.683;77.089;85.252;8.162999999999997;10.803126912819913;59.83650190114068;5.667222222222223;340.03333333333336;20402;0.23613425925925927;0.526;115.87337615758251;25.836066269525126;28.876554164878364;0.7911384702706401;-0.6494140625;20.391465492438293;
2019-11-19 15:38:05;6.000555555555556;1574178754;191.014953678642;100.47386563496569;-0.008208223859657542;86.91649854320863;0.9589730781285914;0.0;0.00695563110678263;870;83.35603176470589;83.564;78.978;86.305;7.327000000000012;10.803126912819913;59.83650190114068;6.000555555555556;360.03333333333336;21602;0.25002314814814813;0.526;100.47386563496569;25.95293850686118;29.00718037773128;0.7947172706227749;-0.65185546875;17.681450493001925;
2019-11-19 15:58:05;6.333888888888889;1574179955;160.56698206409172;84.45823256571225;-0.006899824897840178;87.57692949368749;0.9396926383562554;0.0;0.008433099771122055;870;84.5761388235294;85.105;80.327;87.296;6.969000000000008;10.803126912819913;59.83650190114068;6.333888888888889;380.03333333333336;22802;0.26391203703703703;0.526;84.45823256571225;25.95293850686118;29.00718037773128;0.7947172706227749;-0.65185546875;14.863009882217456;
2019-11-19 16:18:05;6.667222222222223;1574181155;176.45656679065928;92.81615413188679;-0.007582626249047924;88.6775470937697;0.9691153178013601;0.0;0.006031394328715122;870;85.38324794359578;85.546;81.35;88.605;7.25500000000001;10.803126912819913;59.83650190114068;6.667222222222223;400.03333333333336;24002;0.2778009259259259;0.526;92.81615413188679;25.95293850686118;29.00718037773128;0.7947172706227749;-0.65185546875;16.33384187880463;
2019-11-19 16:38:05;7.000555555555556;1574182355;165.19233245721443;86.8911668724948;-0.007098583742239234;89.14338931489917;0.9710678090802201;0.0;0.00584452143789317;870;86.05889163722027;86.008;82.458;88.912;6.454000000000008;10.803126912819913;59.83650190114068;7.000555555555556;420.03333333333336;25202;0.2916898148148148;0.526;86.8911668724948;25.95293850686118;29.00718037773128;0.7947172706227749;-0.65185546875;15.291159105164553;
